pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_bmassj,st_mass,rowupdate
"Kepler-1430 b","Kepler-1430",1,1,2.46050993,,,0.77,"2016-05-06"
"Kepler-769 c","Kepler-769",1,2,,,,,"2018-09-04"
"Kepler-658 b","Kepler-658",1,1,1.28707669,0.018800,,0.53,"2017-05-08"
"Kepler-1226 b","Kepler-1226",1,1,17.29234530,0.132300,,1.03,"2014-11-21"
"Kepler-85 e","Kepler-85",1,4,25.21528750,0.166800,,0.97,"2014-11-21"
"Kepler-1501 b","Kepler-1501",1,1,14.55656180,0.122800,,1.16,"2017-05-08"
"Kepler-610 c","Kepler-610",1,2,151.86394900,0.559400,,1.01,"2017-05-08"
"Kepler-915 b","Kepler-915",1,1,4.59489604,0.054200,,1.00,"2015-08-25"
"Kepler-321 c","Kepler-321",1,2,,,,,"2018-09-04"
"Kepler-24 c","Kepler-24",1,4,,,,,"2018-09-04"
"Kepler-1307 b","Kepler-1307",1,1,,,,,"2018-09-04"
"Kepler-1586 b","Kepler-1586",1,1,,,,,"2018-09-04"
"Kepler-443 b","Kepler-443",1,1,177.66911200,,,0.80,"2016-05-06"
"Kepler-80 e","Kepler-80",1,6,4.64539709,,,0.76,"2016-08-04"
"Kepler-1112 b","Kepler-1112",1,1,,,,,"2018-09-04"
"Kepler-1183 b","Kepler-1183",1,1,28.50571890,,,1.00,"2016-05-06"
"Kepler-351 b","Kepler-351",1,3,37.05485690,,,0.81,"2016-05-06"
"Kepler-999 b","Kepler-999",1,1,5.99185702,,,1.29,"2016-05-06"
"Kepler-150 b","Kepler-150",1,5,3.42804168,,,0.94,"2016-05-06"
"Kepler-122 f","Kepler-122",1,5,,,,,"2018-09-04"
"Kepler-1219 b","Kepler-1219",1,1,16.10467749,,,1.25,"2016-05-06"
"Kepler-31 c","Kepler-31",1,3,42.63180000,0.260000,4.70000,1.21,"2014-05-14"
"Kepler-940 b","Kepler-940",1,1,59.62226270,0.305900,,1.07,"2017-05-08"
"Kepler-662 b","Kepler-662",1,1,21.67697486,0.123600,,0.54,"2014-11-18"
"Kepler-1162 c","Kepler-1162",1,2,59.28415710,0.289200,,0.92,"2015-08-25"
"Kepler-1154 c","Kepler-1154",1,2,8.45808312,0.083700,,1.09,"2015-08-25"
"Kepler-132 d","Kepler-132",2,4,18.01017554,0.130800,,0.92,"2014-11-18"
"Kepler-1366 b","Kepler-1366",1,1,2.16457097,0.026900,,0.55,"2014-11-18"
"Kepler-1502 b","Kepler-1502",1,1,,,,,"2018-09-04"
"Kepler-399 b","Kepler-399",1,3,14.42525565,,,0.94,"2016-05-06"
"Kepler-546 b","Kepler-546",1,1,,,,,"2018-09-04"
"Kepler-1432 b","Kepler-1432",1,1,23.91090110,0.167000,,1.08,"2015-08-25"
"Kepler-304 b","Kepler-304",1,4,3.29570364,0.040700,,0.83,"2014-11-18"
"Kepler-1566 b","Kepler-1566",1,1,0.53991524,0.011800,,0.75,"2015-08-25"
"K2-270 b","K2-270",1,2,1.54306900,0.024700,,0.85,"2018-10-24"
"Kepler-1553 b","Kepler-1553",1,1,4.24263096,0.048100,,0.82,"2017-05-08"
"Kepler-250 d","Kepler-250",1,3,17.64830992,0.125700,,0.85,"2014-11-18"
"Kepler-231 c","Kepler-231",1,2,19.27153892,0.117100,,0.58,"2017-05-08"
"Kepler-914 b","Kepler-914",1,1,4.40966548,0.054600,,1.12,"2015-08-25"
"Kepler-371 b","Kepler-371",1,2,34.76305430,0.193800,,0.80,"2017-05-08"
"Kepler-117 c","Kepler-117",1,2,50.79034619,0.285800,,1.21,"2015-08-25"
"Kepler-238 e","Kepler-238",1,5,23.65359300,0.160000,,0.97,"2013-10-28"
"Kepler-399 d","Kepler-399",1,3,58.03438000,0.286000,,0.93,"2013-10-28"
"Kepler-1044 b","Kepler-1044",1,1,6.77408868,0.072400,,1.10,"2014-11-18"
"Kepler-1622 b","Kepler-1622",1,1,10.81187370,0.100600,,1.16,"2014-11-21"
"Kepler-1093 b","Kepler-1093",1,2,25.08246260,0.168500,,1.01,"2014-11-21"
"Kepler-1074 b","Kepler-1074",1,1,5.94565516,0.053600,,0.58,"2017-05-08"
"OGLE-2019-BLG-0304L b","OGLE-2019-BLG-0304L",2,1,,1.230000,0.51000,0.27,"2021-11-18"
"Kepler-328 b","Kepler-328",1,2,34.91765920,0.219000,,1.15,"2014-11-21"
"Kepler-229 d","Kepler-229",1,3,41.19708740,0.218300,,0.83,"2015-08-25"
"Kepler-1516 b","Kepler-1516",1,1,7.25931979,0.071800,,0.94,"2014-11-21"
"Kepler-924 b","Kepler-924",1,1,61.03701170,0.310100,,1.07,"2014-11-18"
"Kepler-624 b","Kepler-624",1,1,14.58649607,0.119000,,1.05,"2015-08-25"
"Kepler-611 b","Kepler-611",1,1,2.43703330,,,1.01,"2016-05-06"
"Kepler-630 b","Kepler-630",1,1,161.47439370,0.575500,,0.97,"2015-08-25"
"Kepler-369 b","Kepler-369",1,2,2.73276662,,,0.50,"2016-05-06"
"Kepler-172 e","Kepler-172",1,4,35.11852260,0.203000,,0.90,"2015-08-25"
"Kepler-206 d","Kepler-206",1,3,23.44337480,0.159400,,0.98,"2017-05-08"
"Kepler-885 b","Kepler-885",1,1,18.11473813,0.143200,,1.19,"2017-05-08"
"Kepler-815 b","Kepler-815",1,1,8.57503552,,,1.25,"2016-05-06"
"Kepler-261 c","Kepler-261",1,2,,,,,"2018-09-04"
"Kepler-353 c","Kepler-353",2,2,8.41100287,,,0.58,"2016-05-06"
"Kepler-101 c","Kepler-101",1,2,6.02976000,0.068400,0.01000,1.17,"2014-09-25"
"Kepler-914 b","Kepler-914",1,1,4.40966548,,,1.10,"2016-05-06"
"K2-60 b","K2-60",1,1,3.00234671,,,1.00,"2016-12-21"
"TOI-1231 b","TOI-1231",1,1,24.24558221,,,,"2022-08-08"
"Kepler-1366 b","Kepler-1366",1,1,2.16457097,0.026900,,0.55,"2014-11-21"
"Kepler-341 e","Kepler-341",1,4,42.47305750,0.238300,,1.00,"2014-11-18"
"Kepler-1288 b","Kepler-1288",1,1,2.76122370,0.043500,,1.44,"2017-05-08"
"Kepler-825 b","Kepler-825",1,2,3.77360059,0.045300,,0.87,"2014-11-21"
"Kepler-1225 b","Kepler-1225",1,1,7.01075434,0.073800,,1.08,"2014-11-21"
"Kepler-924 b","Kepler-924",1,1,61.03735910,0.335900,,1.36,"2017-05-08"
"Kepler-1209 b","Kepler-1209",1,1,25.36911600,,,1.23,"2016-05-06"
"Kepler-1599 b","Kepler-1599",1,1,122.36355300,,,0.99,"2016-05-06"
"Kepler-976 b","Kepler-976",1,1,,,,,"2018-09-04"
"Kepler-140 b","Kepler-140",1,2,3.25427405,,,1.15,"2016-05-06"
"Kepler-1332 b","Kepler-1332",1,1,,,,,"2018-09-04"
"Kepler-390 c","Kepler-390",2,2,,,,,"2018-09-04"
"Kepler-1092 b","Kepler-1092",1,1,58.60179250,,,0.99,"2016-05-06"
"Kepler-552 b","Kepler-552",1,1,,,,,"2018-09-04"
"Kepler-235 b","Kepler-235",1,4,,,,,"2018-09-04"
"Kepler-1059 b","Kepler-1059",1,1,,,,,"2018-09-04"
"Kepler-226 d","Kepler-226",1,3,,,,,"2018-09-04"
"Kepler-827 b","Kepler-827",1,1,,,,,"2018-09-04"
"Kepler-1362 b","Kepler-1362",1,1,,,,,"2018-09-04"
"Kepler-903 b","Kepler-903",1,2,,,,,"2018-09-04"
"Kepler-1142 b","Kepler-1142",1,1,18.30272480,0.127400,,0.82,"2015-08-25"
"Kepler-871 b","Kepler-871",1,1,22.04590180,,,1.11,"2016-05-06"
"Kepler-991 b","Kepler-991",1,1,82.53425190,0.306700,,0.56,"2015-08-25"
"Kepler-223 c","Kepler-223",1,4,9.84820240,0.086900,,0.90,"2014-11-21"
"Kepler-344 c","Kepler-344",1,2,125.60230200,0.480600,,0.94,"2015-08-25"
"Kepler-746 b","Kepler-746",1,1,3.48159251,,,0.91,"2016-05-06"
"Kepler-438 b","Kepler-438",1,1,35.23319000,0.166000,,0.54,"2015-01-06"
"Kepler-222 b","Kepler-222",1,3,3.93699371,,,0.88,"2016-05-06"
"KMT-2018-BLG-1988L b","KMT-2018-BLG-1988L",1,1,,3.090000,0.01749,0.47,"2022-03-09"
"KMT-2018-BLG-1988L b","KMT-2018-BLG-1988L",1,1,,2.830000,0.02133,0.48,"2022-03-09"
"Kepler-1425 b","Kepler-1425",1,1,14.45413020,0.103800,,0.71,"2014-11-21"
"Kepler-398 b","Kepler-398",1,3,4.08141149,0.044400,,0.70,"2015-08-25"
"Kepler-1216 b","Kepler-1216",1,1,4.37034536,,,0.99,"2016-05-06"
"Kepler-1374 b","Kepler-1374",1,1,10.65276707,,,0.85,"2016-05-06"
"Kepler-1284 b","Kepler-1284",1,1,0.66407381,,,0.84,"2016-05-06"
"Kepler-987 b","Kepler-987",1,1,,,,,"2018-09-04"
"Kepler-328 b","Kepler-328",1,2,,,,,"2018-09-04"
"Kepler-1143 c","Kepler-1143",1,2,,,,,"2018-09-04"
"Kepler-1181 c","Kepler-1181",1,2,8.93490815,0.092800,,1.33,"2015-08-25"
"Kepler-994 b","Kepler-994",1,1,1.15116678,0.017700,,0.56,"2017-05-08"
"Kepler-631 b","Kepler-631",1,1,17.97979059,0.133000,,0.97,"2015-08-25"
"Kepler-274 b","Kepler-274",1,2,11.63486009,0.101100,,1.02,"2017-05-08"
"Kepler-244 b","Kepler-244",1,3,4.31178026,0.051100,,0.96,"2017-05-08"
"Kepler-365 b","Kepler-365",1,2,10.66487537,0.096100,,1.03,"2014-11-18"
"Kepler-133 b","Kepler-133",1,2,8.13000457,0.079100,,1.00,"2015-08-25"
"Kepler-1255 b","Kepler-1255",1,1,36.29201700,0.222600,,1.11,"2017-05-08"
"Kepler-1396 b","Kepler-1396",1,1,18.22064210,0.139700,,1.09,"2015-08-25"
"Kepler-1392 b","Kepler-1392",1,1,15.14103970,0.118900,,0.98,"2014-11-21"
"Kepler-216 c","Kepler-216",1,2,,,,,"2018-09-04"
"Kepler-223 e","Kepler-223",1,4,,,,,"2018-09-04"
"Kepler-306 b","Kepler-306",1,4,,,,,"2018-09-04"
"Kepler-335 c","Kepler-335",1,2,,,,,"2018-09-04"
"Kepler-189 b","Kepler-189",1,2,,,,,"2018-09-04"
"Kepler-825 c","Kepler-825",1,2,,,,,"2018-09-04"
"Kepler-1523 b","Kepler-1523",1,1,0.93875077,,,0.97,"2016-05-06"
"Kepler-606 b","Kepler-606",1,1,24.31575992,,,1.13,"2016-05-06"
"Kepler-947 b","Kepler-947",1,1,26.96443170,,,0.90,"2016-05-06"
"Kepler-340 b","Kepler-340",1,2,14.84441630,,,1.65,"2016-05-06"
"Kepler-1462 b","Kepler-1462",1,1,65.64883410,,,1.00,"2016-05-06"
"Kepler-817 b","Kepler-817",1,1,3.99010591,0.049300,,1.00,"2017-05-08"
"Kepler-1031 b","Kepler-1031",1,1,1.22622396,0.021800,,0.92,"2017-05-08"
"Kepler-742 b","Kepler-742",1,1,8.36086824,0.074400,,0.79,"2015-08-25"
"Kepler-778 b","Kepler-778",1,1,3.75574267,0.045300,,0.88,"2017-05-08"
"Kepler-1543 b","Kepler-1543",1,1,6.96710269,0.080400,,1.43,"2014-11-18"
"Kepler-1237 b","Kepler-1237",1,1,84.57332260,0.377800,,1.00,"2014-11-18"
"Kepler-579 b","Kepler-579",1,1,9.66857723,0.085400,,0.88,"2015-08-25"
"Kepler-917 b","Kepler-917",1,1,2.97041437,0.037800,,0.82,"2014-11-21"
"Kepler-615 b","Kepler-615",1,1,10.35584657,,,0.73,"2016-05-06"
"Kepler-702 b","Kepler-702",1,1,10.52629406,,,0.90,"2016-05-06"
"Kepler-148 d","Kepler-148",1,3,51.84691300,0.250000,,0.78,"2013-10-28"
"Kepler-1607 b","Kepler-1607",1,1,,,,,"2018-09-04"
"Kepler-531 b","Kepler-531",1,1,,,,,"2018-09-04"
"Kepler-285 c","Kepler-285",1,2,6.18667600,0.064000,,,"2014-05-14"
"Kepler-1380 b","Kepler-1380",1,1,,,,,"2018-09-04"
"Kepler-42 b","Kepler-42",1,3,1.21377022,,,0.22,"2016-05-06"
"Kepler-354 d","Kepler-354",1,3,24.21021710,,,0.73,"2016-05-06"
"Kepler-1236 b","Kepler-1236",1,1,,,,,"2018-09-04"
"Kepler-998 b","Kepler-998",1,1,,,,,"2018-09-04"
"Kepler-869 b","Kepler-869",1,1,,,,,"2018-09-04"
"Kepler-161 c","Kepler-161",1,2,,,,,"2018-09-04"
"Kepler-1483 b","Kepler-1483",1,1,9.50851560,0.089900,,1.07,"2014-11-21"
"Kepler-954 b","Kepler-954",1,1,16.78176602,0.115700,,0.73,"2014-11-18"
"Kepler-1438 b","Kepler-1438",1,1,2.31941571,0.034600,,1.02,"2017-05-08"
"Kepler-329 c","Kepler-329",1,2,18.68480570,0.111400,,0.53,"2014-11-21"
"Kepler-627 b","Kepler-627",1,1,40.69944430,0.232700,,1.01,"2014-11-18"
"Kepler-171 b","Kepler-171",1,3,4.16696217,0.049100,,0.91,"2015-08-25"
"Kepler-583 b","Kepler-583",1,1,6.51002530,0.068900,,1.03,"2014-11-21"
"Kepler-530 b","Kepler-530",2,1,39.30941904,,,0.97,"2016-05-06"
"Kepler-154 c","Kepler-154",1,5,62.30278730,,,0.98,"2016-05-06"
"Kepler-483 b","Kepler-483",1,1,30.22910400,,,1.28,"2016-05-06"
"Kepler-177 b","Kepler-177",1,2,36.85478000,0.223000,,1.09,"2013-10-28"
"K2-172 c","K2-172",1,2,29.62450000,,,,"2019-09-05"
"K2-101 b","K2-101",1,1,14.67721400,,,0.83,"2018-02-14"
"K2-122 b","K2-122",2,1,2.21944122,,,0.60,"2016-12-21"
"K2-59 c","K2-59",1,2,11.29665000,,,,"2019-09-05"
"K2-129 b","K2-129",1,1,8.23981000,,,,"2019-09-05"
"K2-35 c","K2-35",1,2,5.60840000,,,,"2015-12-05"
"K2-186 b","K2-186",1,1,41.47421900,,,1.02,"2018-02-14"
"Kepler-1297 b","Kepler-1297",1,1,1.68189002,,,0.99,"2016-05-06"
"K2-75 c","K2-75",1,2,18.28606900,,,1.17,"2018-02-14"
"K2-84 b","K2-84",1,2,6.42149000,,,,"2019-09-05"
"K2-90 b","K2-90",1,2,13.73288000,,,,"2019-09-05"
"Kepler-715 b","Kepler-715",1,1,10.00652995,,,1.04,"2016-05-06"
"K2-170 b","K2-170",1,2,7.57654400,,,0.96,"2018-02-14"
"K2-59 b","K2-59",1,2,20.69845300,,,,"2015-12-05"
"K2-61 b","K2-61",1,1,2.57333000,,,,"2019-09-05"
"K2-75 b","K2-75",1,2,7.81794900,,,1.17,"2018-02-14"
"K2-104 b","K2-104",1,1,1.97417200,,,,"2017-05-18"
"K2-104 b","K2-104",1,1,1.97423800,0.023000,,0.43,"2017-12-12"
"K2-123 b","K2-123",1,1,30.95260600,,,,"2017-12-14"
"K2-127 b","K2-127",1,1,3.58815800,,,,"2017-12-14"
"K2-192 b","K2-192",1,1,4.16300000,,,0.87,"2016-07-18"
"K2-200 b","K2-200",1,1,2.84988300,,,0.86,"2018-02-14"
"K2-16 c","K2-16",1,3,19.07863000,0.122900,,0.68,"2016-07-06"
"HD 22532 b","HD 22532",1,1,872.60000000,1.900000,2.12000,1.57,"2022-02-01"
"HD 64121 b","HD 64121",1,1,623.00000000,1.510000,2.56000,1.64,"2022-02-01"
"EPIC 201833600 c","K2-50",1,2,3.96165000,,,,"2019-09-05"
"K2-32 c","K2-32",2,4,20.65614000,0.140700,,0.87,"2019-06-03"
"K2-32 b","K2-32",2,4,8.99213000,0.081100,,0.88,"2019-06-03"
"K2-61 b","K2-61",1,1,2.57275378,,,1.02,"2016-12-21"
"K2-61 b","K2-61",1,1,2.57341300,,,1.03,"2018-02-14"
"K2-62 b","K2-62",1,2,6.67176860,,,,"2015-12-05"
"K2-64 b","K2-64",1,1,6.53111780,,,,"2015-12-05"
"K2-72 b","K2-72",1,4,5.57731470,,,,"2015-12-05"
"K2-72 d","K2-72",1,4,7.76017800,0.050000,,0.27,"2017-12-12"
"BD+20 594 b","BD+20 594",1,1,41.68864400,,,0.96,"2018-04-25"
"K2-90 c","K2-90",1,2,2.90022000,,,,"2019-09-05"
"Kepler-465 b","Kepler-465",1,1,,,,,"2018-09-04"
"Kepler-1091 b","Kepler-1091",1,1,,,,,"2018-09-04"
"Kepler-844 b","Kepler-844",1,1,,,,,"2018-09-04"
"K2-268 c","K2-268",1,5,9.33155684,,,0.84,"2016-12-21"
"Kepler-627 b","Kepler-627",1,1,40.69944430,,,1.30,"2016-05-06"
"K2-331 b","K2-331",1,2,9.39897700,,,1.10,"2021-08-23"
"Kepler-274 c","Kepler-274",1,2,33.19810540,0.201500,,0.99,"2014-11-18"
"Kepler-1338 b","Kepler-1338",1,1,0.93511806,0.018800,,1.01,"2014-11-21"
"Kepler-1087 b","Kepler-1087",1,1,0.69384285,0.015400,,1.00,"2014-11-18"
"Kepler-1431 b","Kepler-1431",1,1,5.86601526,0.064800,,1.05,"2014-11-18"
"Kepler-818 b","Kepler-818",1,1,10.03538581,0.089200,,0.94,"2014-11-18"
"Kepler-300 b","Kepler-300",1,2,10.44635944,0.092600,,0.97,"2017-05-08"
"Kepler-569 b","Kepler-569",1,1,34.18884323,0.198100,,0.89,"2017-05-08"
"Kepler-1552 b","Kepler-1552",1,1,184.77185300,,,0.85,"2016-05-06"
"Kepler-701 b","Kepler-701",1,1,10.35533177,,,0.88,"2016-05-06"
"Kepler-1570 b","Kepler-1570",1,1,26.54895500,,,0.92,"2016-05-06"
"Kepler-270 c","Kepler-270",1,2,25.26302680,,,1.17,"2016-05-06"
"K2-126 b","K2-126",1,1,7.38565500,0.065600,,0.69,"2018-10-24"
"K2-185 c","K2-185",1,2,52.71349400,,,0.96,"2021-08-23"
